T(K),B(Oe),B(T),Cp(mu J/K)
2.1439673,77997.086,7.7997086,13.450911
2.1450697,77997.086,7.7997086,13.513768
2.1460384,77997.086,7.7997086,13.462211
2.1471274,77997.086,7.7997086,15.230641
2.1479842,77997.086,7.7997086,14.755242
2.1488704,77997.086,7.7997086,14.301161
2.1497359,77997.086,7.7997086,14.364277
2.1505699,77997.086,7.7997086,13.642088
2.1514039,77997.086,7.7997086,13.830701
2.1522287,77997.086,7.7997086,13.020966
2.1530144,77997.086,7.7997086,13.331224
2.1537324,77997.086,7.7997086,13.73533
2.1545387,77997.086,7.7997086,12.676182
2.1552851,77997.086,7.7997086,12.067739
2.156049,77997.086,7.7997086,11.590928
2.1567149,77997.086,7.7997086,11.359618
2.1573818,77997.086,7.7997086,12.091419
2.157978,77997.086,7.7997086,15.842907
2.1584935,77997.086,7.7997086,15.925882
2.1589876,77997.086,7.7997086,16.459932
2.1595304,77997.086,7.7997086,12.63081
2.1600039,77997.086,7.7997086,12.224546
2.1604668,77997.086,7.7997086,11.879433
2.1609202,77997.086,7.7997086,15.092327
2.1613924,77997.086,7.7997086,14.639103
2.1618863,77997.086,7.7997086,14.316361
2.1622141,77997.086,7.7997086,12.343605
2.1626038,77997.086,7.7997086,12.512536
2.1631143,77997.086,7.7997086,9.6033995
2.1635538,77997.086,7.7997086,11.847473
2.16402,77997.086,7.7997086,9.7786824
1.0020479,79996.648,7.9996648,5.5158267
1.083089,79996.648,7.9996648,6.5701082
1.1479937,79996.648,7.9996648,7.3153155
1.204101,79996.648,7.9996648,7.9154822
1.2540246,79996.648,7.9996648,8.4180215
1.2992296,79996.648,7.9996648,8.854864
1.3406346,79996.648,7.9996648,9.2345666
1.3789231,79996.648,7.9996648,9.5642872
1.4145727,79996.648,7.9996648,9.8648718
1.4478509,79996.648,7.9996648,10.134624
1.4790871,79996.648,7.9996648,10.374659
1.5084774,79996.648,7.9996648,10.60935
1.5362187,79996.648,7.9996648,10.829575
1.5624985,79996.648,7.9996648,10.999243
1.5874113,79996.648,7.9996648,11.145695
1.6110803,79996.648,7.9996648,11.293057
1.6335819,79996.648,7.9996648,11.422549
1.6550094,79996.648,7.9996648,11.580863
1.6754932,79996.648,7.9996648,11.713546
1.6949587,79996.648,7.9996648,11.830239
1.7135037,79996.648,7.9996648,11.953027
1.7312809,79996.648,7.9996648,12.033896
1.7482145,79996.648,7.9996648,12.148699
1.7644853,79996.648,7.9996648,12.245798
1.7799846,79996.648,7.9996648,12.312729
1.7947966,79996.648,7.9996648,12.424739
1.8090288,79996.648,7.9996648,12.537072
1.8226754,79996.648,7.9996648,12.530212
1.8357896,79996.648,7.9996648,12.601661
1.8484437,79996.648,7.9996648,12.510282
1.8605779,79996.648,7.9996648,12.496174
1.8721746,79996.648,7.9996648,12.6712
1.8833343,79996.648,7.9996648,12.810194
1.8939946,79996.648,7.9996648,12.886062
1.9042416,79996.648,7.9996648,13.026689
1.9139916,79996.648,7.9996648,12.955941
1.92331,79996.648,7.9996648,12.98177
1.9323232,79996.648,7.9996648,13.171729
1.9410073,79996.648,7.9996648,13.1738
1.9492911,79996.648,7.9996648,13.224477
1.9572044,79996.648,7.9996648,13.354293
1.9648327,79996.648,7.9996648,13.258405
1.9721721,79996.648,7.9996648,13.353393
1.9792671,79996.648,7.9996648,13.461719
1.9860868,79996.648,7.9996648,13.259237
1.9926403,79996.648,7.9996648,13.239376
1.9990242,79996.648,7.9996648,13.28833
2.0050562,79996.648,7.9996648,13.319511
2.010983,79996.648,7.9996648,13.333192
2.0166322,79996.648,7.9996648,13.468461
2.021987,79996.648,7.9996648,13.437777
2.0272181,79996.648,7.9996648,13.43722
2.0321187,79996.648,7.9996648,13.64213
2.0369624,79996.648,7.9996648,13.701385
2.0414829,79996.648,7.9996648,13.73746
2.0458445,79996.648,7.9996648,13.884798
2.0500771,79996.648,7.9996648,13.867591
2.0541691,79996.648,7.9996648,13.495342
2.0581179,79996.648,7.9996648,13.795381
2.0617918,79996.648,7.9996648,13.846025
2.0653817,79996.648,7.9996648,14.076303
2.0688448,79996.648,7.9996648,14.388803
2.0722073,79996.648,7.9996648,14.182344
2.075361,79996.648,7.9996648,13.746072
2.0785232,79996.648,7.9996648,13.44029
2.0815969,79996.648,7.9996648,13.379272
2.0845207,79996.648,7.9996648,13.629178
2.0873588,79996.648,7.9996648,13.961596
2.0900365,79996.648,7.9996648,13.926118
2.0925516,79996.648,7.9996648,14.46788
2.095093,79996.648,7.9996648,13.760886
2.0975039,79996.648,7.9996648,13.403321
2.0998497,79996.648,7.9996648,13.473005
2.1020496,79996.648,7.9996648,13.792021
2.1041418,79996.648,7.9996648,14.080834
2.1062427,79996.648,7.9996648,15.062831
2.1082763,79996.648,7.9996648,13.552084
2.1101183,79996.648,7.9996648,13.592485
2.1119468,79996.648,7.9996648,13.407084
2.113753,79996.648,7.9996648,13.605715
2.115521,79996.648,7.9996648,13.946723
2.1171933,79996.648,7.9996648,14.788012
2.1186202,79996.648,7.9996648,13.933043
2.1202253,79996.648,7.9996648,13.72685
2.1216621,79996.648,7.9996648,14.017217
2.1230147,79996.648,7.9996648,14.541414
2.1243738,79996.648,7.9996648,13.983534
2.1256931,79996.648,7.9996648,13.989986
2.1268654,79996.648,7.9996648,15.449113
2.1280987,79996.648,7.9996648,13.439015
2.1292934,79996.648,7.9996648,13.309854
2.1304818,79996.648,7.9996648,13.649602
2.1315563,79996.648,7.9996648,13.209233
2.1325964,79996.648,7.9996648,13.189312
2.1337414,79996.648,7.9996648,14.499292
2.1345662,79996.648,7.9996648,14.853938
2.1355887,79996.648,7.9996648,13.376962
2.1364842,79996.648,7.9996648,13.439864
2.1373043,79996.648,7.9996648,14.087907
2.1380242,79996.648,7.9996648,16.46241
2.1387718,79996.648,7.9996648,15.555946
2.1395875,79996.648,7.9996648,17.060852
2.1401991,79996.648,7.9996648,14.487937
2.1408658,79996.648,7.9996648,13.496934
2.1415709,79996.648,7.9996648,12.72208
2.1422128,79996.648,7.9996648,16.574657
2.142903,79996.648,7.9996648,14.176293
2.1435281,79996.648,7.9996648,13.404177
2.1442153,79996.648,7.9996648,11.745129
2.1448846,79996.648,7.9996648,10.874491
2.145387,79996.648,7.9996648,11.961045
2.1460212,79996.648,7.9996648,16.33953
2.1464659,79996.648,7.9996648,16.885179
2.1469763,79996.648,7.9996648,17.192871
2.1473632,79996.648,7.9996648,15.367194
2.1477162,79996.648,7.9996648,13.347463
2.1482072,79996.648,7.9996648,13.795176
2.1486638,79996.648,7.9996648,13.321052
2.1491726,79996.648,7.9996648,11.734918
2.1495592,79996.648,7.9996648,11.477911
2.1498814,79996.648,7.9996648,14.694243
2.1502695,79996.648,7.9996648,16.925133
2.1505938,79996.648,7.9996648,19.043144
1.0432008,81999.602,8.1999602,5.2600983
1.1281695,81999.602,8.1999602,6.3624312
1.1948189,81999.602,8.1999602,7.1341772
1.2517664,81999.602,8.1999602,7.7510011
1.302126,81999.602,8.1999602,8.2623328
1.3475292,81999.602,8.1999602,8.7014641
1.3889431,81999.602,8.1999602,9.0745842
1.4271421,81999.602,8.1999602,9.4021271
1.4625584,81999.602,8.1999602,9.7077618
1.4956062,81999.602,8.1999602,9.9818212
1.5264708,81999.602,8.1999602,10.244766
1.5554659,81999.602,8.1999602,10.478649
1.5827949,81999.602,8.1999602,10.683259
1.6085731,81999.602,8.1999602,10.857686
1.6329363,81999.602,8.1999602,11.049348
1.6560717,81999.602,8.1999602,11.174513
1.6780793,81999.602,8.1999602,11.31832
1.6989889,81999.602,8.1999602,11.449748
1.7188318,81999.602,8.1999602,11.583161
1.7377333,81999.602,8.1999602,11.704728
1.7557623,81999.602,8.1999602,11.880888
1.7728671,81999.602,8.1999602,12.012383
1.7892938,81999.602,8.1999602,12.053356
1.8049184,81999.602,8.1999602,12.126289
1.8199612,81999.602,8.1999602,12.148051
1.8342811,81999.602,8.1999602,12.220486
1.8480171,81999.602,8.1999602,12.329937
1.8613201,81999.602,8.1999602,12.357664
1.8738955,81999.602,8.1999602,12.389024
1.8860081,81999.602,8.1999602,12.489877
1.8975134,81999.602,8.1999602,12.541744
1.9085699,81999.602,8.1999602,12.702028
1.9192124,81999.602,8.1999602,12.834435
1.9293225,81999.602,8.1999602,12.74764
1.9390326,81999.602,8.1999602,12.806033
1.948222,81999.602,8.1999602,12.990261
1.9571441,81999.602,8.1999602,13.032836
1.9657894,81999.602,8.1999602,13.034222
1.9740083,81999.602,8.1999602,13.032612
1.9818934,81999.602,8.1999602,12.886188
1.9894566,81999.602,8.1999602,12.904645
1.9968643,81999.602,8.1999602,13.100671
2.0038335,81999.602,8.1999602,13.286716
2.0106118,81999.602,8.1999602,13.073259
2.0171049,81999.602,8.1999602,13.074799
2.0233011,81999.602,8.1999602,13.023889
2.0292541,81999.602,8.1999602,13.227832
2.0350349,81999.602,8.1999602,13.162411
2.0405858,81999.602,8.1999602,13.445765
2.0457465,81999.602,8.1999602,13.439935
2.050798,81999.602,8.1999602,13.393315
2.0556748,81999.602,8.1999602,13.297412
2.0603344,81999.602,8.1999602,13.606594
2.064804,81999.602,8.1999602,13.335506
2.0690555,81999.602,8.1999602,13.539803
2.0733146,81999.602,8.1999602,13.3704
2.0773371,81999.602,8.1999602,13.244017
2.08115,81999.602,8.1999602,13.177654
2.0849423,81999.602,8.1999602,13.276743
2.0885254,81999.602,8.1999602,13.066327
2.0919977,81999.602,8.1999602,13.649562
2.0951683,81999.602,8.1999602,13.772941
2.0983484,81999.602,8.1999602,13.487145
2.1013584,81999.602,8.1999602,13.779602
2.1042772,81999.602,8.1999602,13.500369
2.1070659,81999.602,8.1999602,13.089558
2.1098631,81999.602,8.1999602,12.924903
2.1125746,81999.602,8.1999602,13.098705
2.1150638,81999.602,8.1999602,12.973899
2.1175996,81999.602,8.1999602,13.099777
2.1198797,81999.602,8.1999602,13.5255
2.1221441,81999.602,8.1999602,13.507208
2.1242193,81999.602,8.1999602,13.704945
2.12627,81999.602,8.1999602,13.53967
2.1282488,81999.602,8.1999602,13.624531
2.1300689,81999.602,8.1999602,13.411496
2.1319619,81999.602,8.1999602,13.457868
2.1337023,81999.602,8.1999602,13.07395
2.1354602,81999.602,8.1999602,13.123765
2.1370207,81999.602,8.1999602,13.520564
2.1386209,81999.602,8.1999602,13.220127
2.1400804,81999.602,8.1999602,14.22121
2.1415704,81999.602,8.1999602,13.305471
2.1429791,81999.602,8.1999602,12.936405
2.1443184,81999.602,8.1999602,12.422093
2.1455463,81999.602,8.1999602,14.233297
2.1468567,81999.602,8.1999602,12.640435
2.1480986,81999.602,8.1999602,14.020705
2.1492728,81999.602,8.1999602,12.518961
2.1502805,81999.602,8.1999602,13.235951
2.1512623,81999.602,8.1999602,13.432086
2.1524522,81999.602,8.1999602,14.371405
2.153305,81999.602,8.1999602,13.446585
2.1542593,81999.602,8.1999602,13.997066
2.1550767,81999.602,8.1999602,12.377426
2.1560778,81999.602,8.1999602,12.156706
2.1569887,81999.602,8.1999602,12.796253
2.157699,81999.602,8.1999602,12.910634
2.1584487,81999.602,8.1999602,14.272089
2.1591831,81999.602,8.1999602,15.05546
2.1598855,81999.602,8.1999602,15.113324
2.1604522,81999.602,8.1999602,14.315913
2.1611417,81999.602,8.1999602,11.802918
2.1618508,81999.602,8.1999602,11.280539
2.1624959,81999.602,8.1999602,12.072595
2.163144,81999.602,8.1999602,11.79924
2.1637666,81999.602,8.1999602,11.416898
2.1643269,81999.602,8.1999602,14.655368
2.1649029,81999.602,8.1999602,11.653257
2.165468,81999.602,8.1999602,10.278692
2.1659412,81999.602,8.1999602,12.749677
2.1664706,81999.602,8.1999602,11.228406
2.1673942,81999.602,8.1999602,5.7196686
2.1682273,81999.602,8.1999602,5.3419274
2.1688883,81999.602,8.1999602,4.8791903
2.1695546,81999.602,8.1999602,4.8967459
2.1703917,81999.602,8.1999602,6.3237756
2.1708459,81999.602,8.1999602,31.14692
2.1709155,81999.602,8.1999602,20.143694
2.1710554,81999.602,8.1999602,51.628626
2.1712638,81999.602,8.1999602,39.904896
2.1713331,81999.602,8.1999602,17.189657
2.1713747,81999.602,8.1999602,35.370032
1.224462,83996.688,8.3996688,6.465989
1.338407,83996.688,8.3996688,7.8962869
1.4264766,83996.688,8.3996688,8.8181094
1.5018733,83996.688,8.3996688,9.5318234
1.5687424,83996.688,8.3996688,10.109412
1.6291457,83996.688,8.3996688,10.592296
1.6844895,83996.688,8.3996688,10.993204
1.7356166,83996.688,8.3996688,11.335761
1.783144,83996.688,8.3996688,11.645862
1.8275601,83996.688,8.3996688,11.919556
1.8692223,83996.688,8.3996688,12.147807
1.9083456,83996.688,8.3996688,12.392163
1.9452414,83996.688,8.3996688,12.580867
1.9800512,83996.688,8.3996688,12.759803
2.0130604,83996.688,8.3996688,12.908983
2.0441677,83996.688,8.3996688,13.102354
2.0736756,83996.688,8.3996688,13.228854
2.1017677,83996.688,8.3996688,13.376943
2.1284372,83996.688,8.3996688,13.459535
2.1539259,83996.688,8.3996688,13.492074
2.1779919,83996.688,8.3996688,13.558681
2.2009923,83996.688,8.3996688,13.735063
2.2229217,83996.688,8.3996688,13.830845
2.2438279,83996.688,8.3996688,13.926875
2.2637571,83996.688,8.3996688,13.967583
2.2827065,83996.688,8.3996688,13.887221
2.3008484,83996.688,8.3996688,13.951595
2.3183578,83996.688,8.3996688,13.973708
2.3350551,83996.688,8.3996688,13.945749
2.3510086,83996.688,8.3996688,13.959503
2.3661839,83996.688,8.3996688,14.017992
2.3806387,83996.688,8.3996688,14.074473
2.3945163,83996.688,8.3996688,14.251767
2.4075571,83996.688,8.3996688,14.409603
2.4200874,83996.688,8.3996688,14.357001
2.4319439,83996.688,8.3996688,14.40847
2.4433529,83996.688,8.3996688,14.395907
2.4544828,83996.688,8.3996688,14.096562
2.4649923,83996.688,8.3996688,14.042731
2.4751828,83996.688,8.3996688,14.083802
2.4846808,83996.688,8.3996688,14.200678
2.4939254,83996.688,8.3996688,14.425218
2.5027438,83996.688,8.3996688,14.59644
2.5110055,83996.688,8.3996688,14.281907
2.5190866,83996.688,8.3996688,14.117427
2.5265428,83996.688,8.3996688,14.262229
2.5340124,83996.688,8.3996688,14.21522
2.5409873,83996.688,8.3996688,14.382506
2.5476475,83996.688,8.3996688,14.459183
2.5541023,83996.688,8.3996688,14.1046
2.5601134,83996.688,8.3996688,13.925479
2.5661594,83996.688,8.3996688,14.098904
2.5717832,83996.688,8.3996688,13.72671
2.5772976,83996.688,8.3996688,13.694823
2.5823531,83996.688,8.3996688,14.306115
2.5873015,83996.688,8.3996688,13.776599
2.59199,83996.688,8.3996688,14.1795
2.5965352,83996.688,8.3996688,13.911221
2.6010193,83996.688,8.3996688,13.040675
2.6052043,83996.688,8.3996688,12.609156
2.609328,83996.688,8.3996688,13.294134
2.6129069,83996.688,8.3996688,13.720346
2.6165862,83996.688,8.3996688,14.460478
2.6201402,83996.688,8.3996688,14.014065
2.6232064,83996.688,8.3996688,13.457238
2.6262247,83996.688,8.3996688,13.102436
2.6293619,83996.688,8.3996688,12.406982
2.6324441,83996.688,8.3996688,12.67834
2.6353193,83996.688,8.3996688,12.774406
2.6379119,83996.688,8.3996688,12.127298
2.6405694,83996.688,8.3996688,12.189505
2.6430898,83996.688,8.3996688,12.728315
2.6453085,83996.688,8.3996688,12.703793
2.6475137,83996.688,8.3996688,12.635048
2.6496185,83996.688,8.3996688,12.463878
2.65162,83996.688,8.3996688,12.259187
2.6534965,83996.688,8.3996688,11.977454
2.655436,83996.688,8.3996688,11.187722
2.657259,83996.688,8.3996688,11.261542
2.6588773,83996.688,8.3996688,11.784468
2.6605106,83996.688,8.3996688,11.481896
2.6620016,83996.688,8.3996688,11.829632
2.663477,83996.688,8.3996688,12.013916
2.664851,83996.688,8.3996688,10.501343
2.6662499,83996.688,8.3996688,9.5709053
2.6675554,83996.688,8.3996688,10.338558
2.6688497,83996.688,8.3996688,9.3399911
2.670224,83996.688,8.3996688,8.7875661
2.6714889,83996.688,8.3996688,8.5754343
2.6726377,83996.688,8.3996688,8.0331456
2.6736658,83996.688,8.3996688,7.9316435
2.6747231,83996.688,8.3996688,9.5429536
2.6757254,83996.688,8.3996688,8.830109
2.6764959,83996.688,8.3996688,8.9547514
2.6772252,83996.688,8.3996688,9.1905766
2.6780518,83996.688,8.3996688,7.2895808
2.6787933,83996.688,8.3996688,7.1941485
2.6794225,83996.688,8.3996688,9.2522647
2.6800585,83996.688,8.3996688,6.7773302
2.6807786,83996.688,8.3996688,6.1561881
2.6815291,83996.688,8.3996688,5.6116094
2.6820401,83996.688,8.3996688,4.6090055
2.6825163,83996.688,8.3996688,5.0964547
2.68341,83996.688,8.3996688,3.8075892
2.6839184,83996.688,8.3996688,3.4489334
2.6844755,83996.688,8.3996688,2.7339045
2.684999,83996.688,8.3996688,1.9182184
2.6855476,83996.688,8.3996688,1.4122966
2.6862014,83996.688,8.3996688,1.1338078
2.686553,83996.688,8.3996688,0.30113059
1.1114301,85998.023,8.5998023,4.6846669
1.2014394,85998.023,8.5998023,5.8177251
1.2693342,85998.023,8.5998023,6.5877712
1.326259,85998.023,8.5998023,7.1939996
1.3759697,85998.023,8.5998023,7.7043261
1.4203243,85998.023,8.5998023,8.1516394
1.4605062,85998.023,8.5998023,8.5225202
1.4972697,85998.023,8.5998023,8.8554704
1.531138,85998.023,8.5998023,9.1450449
1.5625318,85998.023,8.5998023,9.4108019
1.5917441,85998.023,8.5998023,9.6688435
1.6190662,85998.023,8.5998023,9.9232071
1.644701,85998.023,8.5998023,10.103112
1.6688205,85998.023,8.5998023,10.265629
1.6915152,85998.023,8.5998023,10.422365
1.7129745,85998.023,8.5998023,10.560132
1.7332806,85998.023,8.5998023,10.727877
1.7525253,85998.023,8.5998023,10.905982
1.7706414,85998.023,8.5998023,11.065263
1.7878984,85998.023,8.5998023,11.150894
1.8042812,85998.023,8.5998023,11.270603
1.8198245,85998.023,8.5998023,11.365191
1.8346719,85998.023,8.5998023,11.440155
1.8488199,85998.023,8.5998023,11.499329
1.8623643,85998.023,8.5998023,11.602787
1.8751579,85998.023,8.5998023,11.686925
1.8874702,85998.023,8.5998023,11.730832
1.8991974,85998.023,8.5998023,11.837492
1.9103762,85998.023,8.5998023,11.903815
1.9209661,85998.023,8.5998023,12.044071
1.931088,85998.023,8.5998023,12.128936
1.9408577,85998.023,8.5998023,12.199707
1.95016,85998.023,8.5998023,12.131614
1.959048,85998.023,8.5998023,12.164288
1.9674971,85998.023,8.5998023,12.215946
1.9757161,85998.023,8.5998023,12.292049
1.9836105,85998.023,8.5998023,12.320013
1.9911272,85998.023,8.5998023,12.291196
1.998283,85998.023,8.5998023,12.242435
2.0051969,85998.023,8.5998023,12.254391
2.0118567,85998.023,8.5998023,12.409118
2.0180598,85998.023,8.5998023,12.740396
2.0240195,85998.023,8.5998023,12.81522
2.0297518,85998.023,8.5998023,12.77489
2.0352392,85998.023,8.5998023,12.764242
2.0405025,85998.023,8.5998023,12.622046
2.0455997,85998.023,8.5998023,12.351998
2.0505593,85998.023,8.5998023,12.559033
2.0552702,85998.023,8.5998023,12.649038
2.059711,85998.023,8.5998023,12.816279
2.0639515,85998.023,8.5998023,13.119837
2.0679616,85998.023,8.5998023,13.41557
2.0718449,85998.023,8.5998023,13.117079
2.0756301,85998.023,8.5998023,12.896453
2.0793416,85998.023,8.5998023,12.322702
2.0829913,85998.023,8.5998023,11.922349
2.0864706,85998.023,8.5998023,12.010978
2.089861,85998.023,8.5998023,12.386213
2.0930066,85998.023,8.5998023,12.736682
2.0960409,85998.023,8.5998023,13.07818
2.0988873,85998.023,8.5998023,12.963819
2.1015394,85998.023,8.5998023,12.840284
2.1041894,85998.023,8.5998023,12.752619
2.1066753,85998.023,8.5998023,12.852976
2.109062,85998.023,8.5998023,13.216616
2.1113947,85998.023,8.5998023,13.044589
2.1135301,85998.023,8.5998023,13.17956
2.1156758,85998.023,8.5998023,13.149303
2.117641,85998.023,8.5998023,13.101849
2.1196553,85998.023,8.5998023,12.714136
2.1216496,85998.023,8.5998023,12.427941
2.123455,85998.023,8.5998023,12.137717
2.1251906,85998.023,8.5998023,12.985953
2.1268261,85998.023,8.5998023,13.266021
2.1284956,85998.023,8.5998023,13.624934
2.1300346,85998.023,8.5998023,13.149553
2.131452,85998.023,8.5998023,12.549613
2.1328342,85998.023,8.5998023,12.410514
2.134237,85998.023,8.5998023,13.005426
2.1356155,85998.023,8.5998023,13.04072
2.1368619,85998.023,8.5998023,12.998964
2.137981,85998.023,8.5998023,13.286414
2.1391439,85998.023,8.5998023,12.934946
2.1402778,85998.023,8.5998023,12.962976
2.1413876,85998.023,8.5998023,12.904546
2.1422456,85998.023,8.5998023,14.096479
2.1432533,85998.023,8.5998023,12.958333
2.1442572,85998.023,8.5998023,13.227238
2.1451647,85998.023,8.5998023,12.597916
2.1461153,85998.023,8.5998023,11.275837
2.1469494,85998.023,8.5998023,10.748692
2.1479028,85998.023,8.5998023,12.591533
2.1486038,85998.023,8.5998023,13.669581
2.1493429,85998.023,8.5998023,14.224111
2.1505338,85998.023,8.5998023,8.3603046
2.1514456,85998.023,8.5998023,6.9231571
2.1523251,85998.023,8.5998023,6.9482266
2.1531298,85998.023,8.5998023,7.9590463
2.1539989,85998.023,8.5998023,11.122362
2.154867,85998.023,8.5998023,18.617104
2.1550925,85998.023,8.5998023,14.11233
2.155386,85998.023,8.5998023,16.503881
2.1557085,85998.023,8.5998023,21.016022
2.1562023,85998.023,8.5998023,17.670024
2.1565579,85998.023,8.5998023,17.162875
2.1568495,85998.023,8.5998023,11.521463
2.1572361,85998.023,8.5998023,10.546368
2.1577463,85998.023,8.5998023,10.423329
2.158201,85998.023,8.5998023,13.380953
2.1584735,85998.023,8.5998023,12.557509
